date,hour,traffic,is_weekend,weather_type,weather_factor,event_type,event_factor,day_of_week,month,season,is_holiday,is_peak_hour
2024-08-30 02:00:00,2,345,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 03:00:00,3,376,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 04:00:00,4,286,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 05:00:00,5,346,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 06:00:00,6,1153,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 07:00:00,7,2073,False,晴天,1.2,无,1.0,4,8,3,False,True
2024-08-30 08:00:00,8,1863,False,多云,1.0,无,1.0,4,8,3,False,True
2024-08-30 09:00:00,9,2240,False,晴天,1.2,无,1.0,4,8,3,False,True
2024-08-30 10:00:00,10,1432,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 11:00:00,11,1475,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 12:00:00,12,1243,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 13:00:00,13,1491,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 14:00:00,14,850,False,雨天,0.7,无,1.0,4,8,3,False,False
2024-08-30 15:00:00,15,1214,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 16:00:00,16,1166,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 17:00:00,17,1945,False,晴天,1.2,无,1.0,4,8,3,False,True
2024-08-30 18:00:00,18,1098,False,雨天,0.7,无,1.0,4,8,3,False,True
2024-08-30 19:00:00,19,1588,False,多云,1.0,无,1.0,4,8,3,False,True
2024-08-30 20:00:00,20,1151,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-30 21:00:00,21,982,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 22:00:00,22,403,False,多云,1.0,无,1.0,4,8,3,False,False
2024-08-30 23:00:00,23,493,False,晴天,1.2,无,1.0,4,8,3,False,False
2024-08-31 00:00:00,0,294,True,多云,1.0,周末,1.2,5,8,3,False,False
2024-08-31 01:00:00,1,358,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 02:00:00,2,293,True,多云,1.0,周末,1.2,5,8,3,False,False
2024-08-31 03:00:00,3,335,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 04:00:00,4,360,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 05:00:00,5,348,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 06:00:00,6,669,True,雨天,0.7,周末,1.2,5,8,3,False,False
2024-08-31 07:00:00,7,1794,True,多云,1.0,周末,1.2,5,8,3,False,True
2024-08-31 08:00:00,8,2115,True,晴天,1.2,周末,1.2,5,8,3,False,True
2024-08-31 09:00:00,9,1689,True,多云,1.0,周末,1.2,5,8,3,False,True
2024-08-31 10:00:00,10,1386,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 11:00:00,11,1399,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 12:00:00,12,1388,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 13:00:00,13,1407,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 14:00:00,14,1410,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 15:00:00,15,1332,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 16:00:00,16,1153,True,多云,1.0,周末,1.2,5,8,3,False,False
2024-08-31 17:00:00,17,1834,True,晴天,1.2,周末,1.2,5,8,3,False,True
2024-08-31 18:00:00,18,1839,True,晴天,1.2,周末,1.2,5,8,3,False,True
2024-08-31 19:00:00,19,1557,True,多云,1.0,周末,1.2,5,8,3,False,True
2024-08-31 20:00:00,20,675,True,雨天,0.7,周末,1.2,5,8,3,False,False
2024-08-31 21:00:00,21,1142,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-08-31 22:00:00,22,396,True,多云,1.0,周末,1.2,5,8,3,False,False
2024-08-31 23:00:00,23,463,True,晴天,1.2,周末,1.2,5,8,3,False,False
2024-09-01 00:00:00,0,299,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 01:00:00,1,300,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 02:00:00,2,186,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-01 03:00:00,3,306,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 04:00:00,4,181,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-01 05:00:00,5,326,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 06:00:00,6,841,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-01 07:00:00,7,1856,True,晴天,1.2,周末,1.2,6,9,4,False,True
2024-09-01 08:00:00,8,1621,True,多云,1.0,周末,1.2,6,9,4,False,True
2024-09-01 09:00:00,9,1882,True,晴天,1.2,周末,1.2,6,9,4,False,True
2024-09-01 10:00:00,10,1282,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 11:00:00,11,1198,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 12:00:00,12,1013,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-01 13:00:00,13,722,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-01 14:00:00,14,1221,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 15:00:00,15,734,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-01 16:00:00,16,1228,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-01 17:00:00,17,942,True,雨天,0.7,周末,1.2,6,9,4,False,True
2024-09-01 18:00:00,18,1409,True,多云,1.0,周末,1.2,6,9,4,False,True
2024-09-01 19:00:00,19,1734,True,晴天,1.2,周末,1.2,6,9,4,False,True
2024-09-01 20:00:00,20,584,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-01 21:00:00,21,900,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-01 22:00:00,22,334,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-01 23:00:00,23,338,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-02 00:00:00,0,330,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-02 01:00:00,1,275,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 02:00:00,2,277,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 03:00:00,3,268,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 04:00:00,4,323,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-02 05:00:00,5,267,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 06:00:00,6,855,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 07:00:00,7,2024,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-02 08:00:00,8,1691,False,多云,1.0,无,1.0,0,9,4,False,True
2024-09-02 09:00:00,9,1976,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-02 10:00:00,10,1037,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 11:00:00,11,1235,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-02 12:00:00,12,1040,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 13:00:00,13,1114,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 14:00:00,14,1315,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-02 15:00:00,15,771,False,雨天,0.7,无,1.0,0,9,4,False,False
2024-09-02 16:00:00,16,1132,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 17:00:00,17,1784,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-02 18:00:00,18,1433,False,多云,1.0,无,1.0,0,9,4,False,True
2024-09-02 19:00:00,19,1751,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-02 20:00:00,20,1096,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-02 21:00:00,21,942,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 22:00:00,22,345,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-02 23:00:00,23,413,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-03 00:00:00,0,261,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-03 01:00:00,1,323,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 02:00:00,2,267,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-03 03:00:00,3,316,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 04:00:00,4,313,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 05:00:00,5,180,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-03 06:00:00,6,1115,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 07:00:00,7,2040,False,晴天,1.2,无,1.0,1,9,4,False,True
2024-09-03 08:00:00,8,1110,False,雨天,0.7,无,1.0,1,9,4,False,True
2024-09-03 09:00:00,9,1928,False,晴天,1.2,无,1.0,1,9,4,False,True
2024-09-03 10:00:00,10,1256,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 11:00:00,11,1355,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 12:00:00,12,1254,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 13:00:00,13,1256,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 14:00:00,14,1232,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 15:00:00,15,783,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-03 16:00:00,16,1253,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-03 17:00:00,17,1496,False,多云,1.0,无,1.0,1,9,4,False,True
2024-09-03 18:00:00,18,973,False,雨天,0.7,无,1.0,1,9,4,False,True
2024-09-03 19:00:00,19,1763,False,晴天,1.2,无,1.0,1,9,4,False,True
2024-09-03 20:00:00,20,609,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-03 21:00:00,21,653,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-03 22:00:00,22,250,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-03 23:00:00,23,262,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-04 00:00:00,0,260,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 01:00:00,1,321,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 02:00:00,2,316,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 03:00:00,3,318,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 04:00:00,4,271,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 05:00:00,5,316,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 06:00:00,6,1049,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 07:00:00,7,1887,False,晴天,1.2,无,1.0,2,9,4,False,True
2024-09-04 08:00:00,8,1654,False,多云,1.0,无,1.0,2,9,4,False,True
2024-09-04 09:00:00,9,1909,False,晴天,1.2,无,1.0,2,9,4,False,True
2024-09-04 10:00:00,10,1063,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 11:00:00,11,1094,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 12:00:00,12,1274,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 13:00:00,13,1042,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 14:00:00,14,1339,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 15:00:00,15,1036,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 16:00:00,16,1298,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 17:00:00,17,973,False,雨天,0.7,无,1.0,2,9,4,False,True
2024-09-04 18:00:00,18,1666,False,晴天,1.2,无,1.0,2,9,4,False,True
2024-09-04 19:00:00,19,1508,False,多云,1.0,无,1.0,2,9,4,False,True
2024-09-04 20:00:00,20,1087,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 21:00:00,21,895,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-04 22:00:00,22,443,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-04 23:00:00,23,245,False,雨天,0.7,无,1.0,2,9,4,False,False
2024-09-05 00:00:00,0,192,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 01:00:00,1,309,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 02:00:00,2,311,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 03:00:00,3,277,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-05 04:00:00,4,193,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 05:00:00,5,275,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-05 06:00:00,6,860,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-05 07:00:00,7,1694,False,多云,1.0,无,1.0,3,9,4,False,True
2024-09-05 08:00:00,8,1668,False,多云,1.0,无,1.0,3,9,4,False,True
2024-09-05 09:00:00,9,1127,False,雨天,0.7,无,1.0,3,9,4,False,True
2024-09-05 10:00:00,10,1274,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 11:00:00,11,1290,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 12:00:00,12,1045,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-05 13:00:00,13,1042,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-05 14:00:00,14,726,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 15:00:00,15,738,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 16:00:00,16,784,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 17:00:00,17,1458,False,多云,1.0,无,1.0,3,9,4,False,True
2024-09-05 18:00:00,18,1492,False,多云,1.0,无,1.0,3,9,4,False,True
2024-09-05 19:00:00,19,1804,False,晴天,1.2,无,1.0,3,9,4,False,True
2024-09-05 20:00:00,20,1090,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 21:00:00,21,610,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-05 22:00:00,22,440,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-05 23:00:00,23,357,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-06 00:00:00,0,333,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 01:00:00,1,312,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 02:00:00,2,321,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 03:00:00,3,273,False,多云,1.0,无,1.0,4,9,4,False,False
2024-09-06 04:00:00,4,313,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 05:00:00,5,185,False,雨天,0.7,无,1.0,4,9,4,False,False
2024-09-06 06:00:00,6,623,False,雨天,0.7,无,1.0,4,9,4,False,False
2024-09-06 07:00:00,7,1574,False,多云,1.0,无,1.0,4,9,4,False,True
2024-09-06 08:00:00,8,1913,False,晴天,1.2,无,1.0,4,9,4,False,True
2024-09-06 09:00:00,9,1540,False,多云,1.0,无,1.0,4,9,4,False,True
2024-09-06 10:00:00,10,1275,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 11:00:00,11,1302,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 12:00:00,12,1349,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 13:00:00,13,1117,False,多云,1.0,无,1.0,4,9,4,False,False
2024-09-06 14:00:00,14,772,False,雨天,0.7,无,1.0,4,9,4,False,False
2024-09-06 15:00:00,15,1109,False,多云,1.0,无,1.0,4,9,4,False,False
2024-09-06 16:00:00,16,1347,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 17:00:00,17,1424,False,多云,1.0,无,1.0,4,9,4,False,True
2024-09-06 18:00:00,18,1391,False,多云,1.0,无,1.0,4,9,4,False,True
2024-09-06 19:00:00,19,1750,False,晴天,1.2,无,1.0,4,9,4,False,True
2024-09-06 20:00:00,20,1071,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 21:00:00,21,1116,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 22:00:00,22,417,False,晴天,1.2,无,1.0,4,9,4,False,False
2024-09-06 23:00:00,23,248,False,雨天,0.7,无,1.0,4,9,4,False,False
2024-09-07 00:00:00,0,313,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 01:00:00,1,255,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-07 02:00:00,2,320,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 03:00:00,3,313,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 04:00:00,4,176,True,雨天,0.7,周末,1.2,5,9,4,False,False
2024-09-07 05:00:00,5,297,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 06:00:00,6,604,True,雨天,0.7,周末,1.2,5,9,4,False,False
2024-09-07 07:00:00,7,1940,True,晴天,1.2,周末,1.2,5,9,4,False,True
2024-09-07 08:00:00,8,1076,True,雨天,0.7,周末,1.2,5,9,4,False,True
2024-09-07 09:00:00,9,1911,True,晴天,1.2,周末,1.2,5,9,4,False,True
2024-09-07 10:00:00,10,752,True,雨天,0.7,周末,1.2,5,9,4,False,False
2024-09-07 11:00:00,11,1194,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 12:00:00,12,1192,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 13:00:00,13,1059,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-07 14:00:00,14,1061,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-07 15:00:00,15,1011,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-07 16:00:00,16,1229,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 17:00:00,17,948,True,雨天,0.7,周末,1.2,5,9,4,False,True
2024-09-07 18:00:00,18,948,True,雨天,0.7,周末,1.2,5,9,4,False,True
2024-09-07 19:00:00,19,1704,True,晴天,1.2,周末,1.2,5,9,4,False,True
2024-09-07 20:00:00,20,853,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-07 21:00:00,21,1023,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 22:00:00,22,429,True,晴天,1.2,周末,1.2,5,9,4,False,False
2024-09-07 23:00:00,23,344,True,多云,1.0,周末,1.2,5,9,4,False,False
2024-09-08 00:00:00,0,264,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-08 01:00:00,1,190,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-08 02:00:00,2,311,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 03:00:00,3,186,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-08 04:00:00,4,298,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 05:00:00,5,321,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 06:00:00,6,1008,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 07:00:00,7,1523,True,多云,1.0,周末,1.2,6,9,4,False,True
2024-09-08 08:00:00,8,1102,True,雨天,0.7,周末,1.2,6,9,4,False,True
2024-09-08 09:00:00,9,1632,True,多云,1.0,周末,1.2,6,9,4,False,True
2024-09-08 10:00:00,10,1263,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 11:00:00,11,1221,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 12:00:00,12,1239,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 13:00:00,13,1228,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 14:00:00,14,1304,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 15:00:00,15,1043,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-08 16:00:00,16,1030,True,多云,1.0,周末,1.2,6,9,4,False,False
2024-09-08 17:00:00,17,1604,True,晴天,1.2,周末,1.2,6,9,4,False,True
2024-09-08 18:00:00,18,1689,True,晴天,1.2,周末,1.2,6,9,4,False,True
2024-09-08 19:00:00,19,954,True,雨天,0.7,周末,1.2,6,9,4,False,True
2024-09-08 20:00:00,20,1021,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 21:00:00,21,1025,True,晴天,1.2,周末,1.2,6,9,4,False,False
2024-09-08 22:00:00,22,237,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-08 23:00:00,23,238,True,雨天,0.7,周末,1.2,6,9,4,False,False
2024-09-09 00:00:00,0,275,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 01:00:00,1,333,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 02:00:00,2,272,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 03:00:00,3,331,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 04:00:00,4,267,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 05:00:00,5,273,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 06:00:00,6,1056,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 07:00:00,7,1921,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-09 08:00:00,8,2040,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-09 09:00:00,9,1625,False,多云,1.0,无,1.0,0,9,4,False,True
2024-09-09 10:00:00,10,1094,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 11:00:00,11,1042,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 12:00:00,12,1343,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 13:00:00,13,1329,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 14:00:00,14,771,False,雨天,0.7,无,1.0,0,9,4,False,False
2024-09-09 15:00:00,15,1065,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 16:00:00,16,1348,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 17:00:00,17,1433,False,多云,1.0,无,1.0,0,9,4,False,True
2024-09-09 18:00:00,18,1686,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-09 19:00:00,19,1790,False,晴天,1.2,无,1.0,0,9,4,False,True
2024-09-09 20:00:00,20,886,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 21:00:00,21,913,False,多云,1.0,无,1.0,0,9,4,False,False
2024-09-09 22:00:00,22,446,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-09 23:00:00,23,434,False,晴天,1.2,无,1.0,0,9,4,False,False
2024-09-10 00:00:00,0,271,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 01:00:00,1,259,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 02:00:00,2,189,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-10 03:00:00,3,281,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 04:00:00,4,338,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 05:00:00,5,325,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 06:00:00,6,1067,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 07:00:00,7,1988,False,晴天,1.2,无,1.0,1,9,4,False,True
2024-09-10 08:00:00,8,1113,False,雨天,0.7,无,1.0,1,9,4,False,True
2024-09-10 09:00:00,9,1872,False,晴天,1.2,无,1.0,1,9,4,False,True
2024-09-10 10:00:00,10,1319,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 11:00:00,11,1115,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 12:00:00,12,1328,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 13:00:00,13,1049,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 14:00:00,14,1265,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 15:00:00,15,1256,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 16:00:00,16,1236,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 17:00:00,17,1438,False,多云,1.0,无,1.0,1,9,4,False,True
2024-09-10 18:00:00,18,1017,False,雨天,0.7,无,1.0,1,9,4,False,True
2024-09-10 19:00:00,19,1438,False,多云,1.0,无,1.0,1,9,4,False,True
2024-09-10 20:00:00,20,1059,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-10 21:00:00,21,624,False,雨天,0.7,无,1.0,1,9,4,False,False
2024-09-10 22:00:00,22,348,False,多云,1.0,无,1.0,1,9,4,False,False
2024-09-10 23:00:00,23,426,False,晴天,1.2,无,1.0,1,9,4,False,False
2024-09-11 00:00:00,0,320,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 01:00:00,1,193,False,雨天,0.7,无,1.0,2,9,4,False,False
2024-09-11 02:00:00,2,319,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 03:00:00,3,331,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 04:00:00,4,329,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 05:00:00,5,272,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-11 06:00:00,6,630,False,雨天,0.7,无,1.0,2,9,4,False,False
2024-09-11 07:00:00,7,2009,False,晴天,1.2,无,1.0,2,9,4,False,True
2024-09-11 08:00:00,8,1163,False,雨天,0.7,无,1.0,2,9,4,False,True
2024-09-11 09:00:00,9,1158,False,雨天,0.7,无,1.0,2,9,4,False,True
2024-09-11 10:00:00,10,1313,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 11:00:00,11,1252,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 12:00:00,12,722,False,雨天,0.7,无,1.0,2,9,4,False,False
2024-09-11 13:00:00,13,1335,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 14:00:00,14,1292,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 15:00:00,15,1234,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 16:00:00,16,1104,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-11 17:00:00,17,1425,False,多云,1.0,无,1.0,2,9,4,False,True
2024-09-11 18:00:00,18,962,False,雨天,0.7,无,1.0,2,9,4,False,True
2024-09-11 19:00:00,19,1717,False,晴天,1.2,无,1.0,2,9,4,False,True
2024-09-11 20:00:00,20,629,False,雨天,0.7,无,1.0,2,9,4,False,False
2024-09-11 21:00:00,21,1060,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-11 22:00:00,22,367,False,多云,1.0,无,1.0,2,9,4,False,False
2024-09-11 23:00:00,23,413,False,晴天,1.2,无,1.0,2,9,4,False,False
2024-09-12 00:00:00,0,322,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-12 01:00:00,1,331,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-12 02:00:00,2,330,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-12 03:00:00,3,194,False,雨天,0.7,无,1.0,3,9,4,False,False
2024-09-12 04:00:00,4,311,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-12 05:00:00,5,275,False,多云,1.0,无,1.0,3,9,4,False,False
2024-09-12 06:00:00,6,1051,False,晴天,1.2,无,1.0,3,9,4,False,False
2024-09-12 07:00:00,7,1869,False,晴天,1.2,无,1.0,3,9,4,False,True
2024-09-12 08:00:00,8,1666,False,多云,1.0,无,1.0,3,9,4,False,True
2024-09-12 09:00:00,9,1890,False,晴天,1.2,无,1.0,3,9,4,False,True
